D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_028.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_028.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_028.jpg,0,1,0,30.18715
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_105.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_105.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_105.jpg,0,1,0,30.18948
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_182.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_182.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_182.jpg,0,1,0,30.1899
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_249.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_249.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_249.jpg,0,1,0,30.19007
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_316.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_316.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_316.jpg,0,1,0,30.19011
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_384.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_384.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_384.jpg,0,1,0,30.1901
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_459.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_459.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_459.jpg,0,1,0,30.19011
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_535.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_535.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_535.jpg,0,1,0,30.19014
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_610.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_610.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_610.jpg,0,1,0,30.19012
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_689.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_689.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_689.jpg,0,1,0,30.19013
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_757.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_757.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_757.jpg,0,1,0,30.19013
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_824.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_824.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_824.jpg,0,1,0,30.19013
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_898.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_898.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_898.jpg,0,1,0,30.0621
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_02_973.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_02_973.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_02_973.jpg,0.05,1,0,29.92601
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_039.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_039.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_039.jpg,0.2,1,0,30.3013
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_116.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_116.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_116.jpg,0.4,1,0,30.053
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_193.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_193.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_193.jpg,0,1,0,29.99879
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_269.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_269.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_269.jpg,0,1,0,30.17674
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_340.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_340.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_340.jpg,0,1,0,30.18867
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_414.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_414.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_414.jpg,-0.05,1,0,30.18946
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_485.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_485.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_485.jpg,-0.25,1,0,30.17356
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_558.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_558.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_558.jpg,-0.4,1,0,30.15649
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_631.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_631.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_631.jpg,0,1,0,30.18632
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_705.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_705.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_705.jpg,0,1,0,30.18957
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_778.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_778.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_778.jpg,0,1,0,30.19007
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_851.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_851.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_851.jpg,0,1,0,30.19025
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_926.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_926.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_926.jpg,0,1,0,30.1903
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_03_999.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_03_999.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_03_999.jpg,0,1,0,30.19032
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_071.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_071.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_071.jpg,0,1,0,30.1903
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_145.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_145.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_145.jpg,0,1,0,30.19038
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_218.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_218.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_218.jpg,-0.15,1,0,30.18429
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_295.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_295.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_295.jpg,0,1,0,30.18461
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_364.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_364.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_364.jpg,0,1,0,30.18982
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_441.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_441.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_441.jpg,0,1,0,30.19016
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_515.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_515.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_515.jpg,0,1,0,30.19027
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_587.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_587.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_587.jpg,0,1,0,30.1903
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_659.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_659.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_659.jpg,0,1,0,30.19029
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_731.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_731.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_731.jpg,0,1,0,30.19025
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_801.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_801.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_801.jpg,0,1,0,30.1903
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_874.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_874.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_874.jpg,0,1,0,30.19029
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_04_944.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_04_944.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_04_944.jpg,0,1,0,30.19021
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_017.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_017.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_017.jpg,0,1,0,30.19028
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_086.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_086.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_086.jpg,-0.15,1,0,30.18423
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_155.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_155.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_155.jpg,-0.3,1,0,30.16924
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_223.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_223.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_223.jpg,0,1,0,30.18884
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_295.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_295.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_295.jpg,0,1,0,30.18997
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_365.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_365.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_365.jpg,0,1,0,30.19026
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_436.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_436.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_436.jpg,0,1,0,30.19027
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_510.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_510.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_510.jpg,0,1,0,30.19012
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_579.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_579.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_579.jpg,-0.05,1,0,30.18977
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_651.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_651.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_651.jpg,-0.25,1,0,30.175
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_725.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_725.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_725.jpg,0,1,0,30.19013
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_800.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_800.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_800.jpg,0,1,0,30.1901
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_873.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_873.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_873.jpg,-0.1,1,0,30.1885
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_05_945.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_05_945.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_05_945.jpg,-0.3,1,0,30.17042
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_019.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_019.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_019.jpg,0,1,0,30.18864
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_091.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_091.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_091.jpg,0,1,0,30.19007
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_165.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_165.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_165.jpg,-0.2,1,0,30.18201
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_239.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_239.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_239.jpg,-0.35,1,0,30.16555
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_315.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_315.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_315.jpg,-0.5500001,1,0,30.14046
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_382.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_382.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_382.jpg,-0.7,1,0,30.12202
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_450.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_450.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_450.jpg,-0.9000002,1,0,30.10115
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_521.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_521.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_521.jpg,0,1,0,30.16326
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_594.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_594.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_594.jpg,0,1,0,30.18119
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_666.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_666.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_666.jpg,0,1,0,30.18715
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_741.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_741.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_741.jpg,0.15,1,0,30.17707
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_814.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_814.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_814.jpg,0.35,1,0,30.15755
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_886.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_886.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_886.jpg,0.5500001,1,0,30.13378
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_06_955.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_06_955.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_06_955.jpg,0,1,0,30.18324
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_027.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_027.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_027.jpg,0,1,0,30.18751
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_098.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_098.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_098.jpg,0,1,0,30.19025
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_169.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_169.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_169.jpg,0.1,1,0,30.18947
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_239.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_239.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_239.jpg,0.25,1,0,30.17635
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_309.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_309.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_309.jpg,0.45,1,0,30.15476
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_380.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_380.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_380.jpg,0.6000001,1,0,30.13778
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_456.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_456.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_456.jpg,0.8000001,1,0,30.10537
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_531.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_531.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_531.jpg,1,1,0,30.09336
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_604.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_604.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_604.jpg,0,1,0,30.17363
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_673.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_673.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_673.jpg,0,1,0,30.17997
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_747.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_747.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_747.jpg,0,1,0,30.18623
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_820.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_820.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_820.jpg,0,1,0,30.18835
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_890.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_890.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_890.jpg,0.15,1,0,30.18669
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_07_962.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_07_962.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_07_962.jpg,0.3,1,0,30.17177
D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\center_2023_12_08_13_46_08_029.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\left_2023_12_08_13_46_08_029.jpg,D:\term1-simulator-windows\beta_simulator_windows\Data\IMG\right_2023_12_08_13_46_08_029.jpg,0,1,0,30.22168
